[INFO] [1741228350.861222258] [cartographer logger]: I20250306 11:32:30.-2147483648  4950 constraint_builder_2d.cc:275] Node (1, 80) with 200 points on submap (1, 1) differs by translation 0.01 rotation 0.012 with score 83.5%.
[INFO] [1741228350.863704351] [cartographer logger]: I20250306 11:32:30.-2147483648  4949 constraint_builder_2d.cc:275] Node (1, 83) with 205 points on submap (1, 1) differs by translation 0.01 rotation 0.010 with score 84.9%.
[INFO] [1741228350.880043462] [cartographer logger]: I20250306 11:32:30.-2147483648  4949 constraint_builder_2d.cc:275] Node (1, 270) with 208 points on submap (1, 1) differs by translation 0.00 rotation 0.006 with score 84.9%.
[INFO] [1741228350.885001851] [cartographer logger]: I20250306 11:32:30.-2147483648  4952 constraint_builder_2d.cc:275] Node (1, 86) with 201 points on submap (1, 1) differs by translation 0.01 rotation 0.003 with score 85.4%.
[INFO] [1741228350.889325203] [cartographer logger]: I20250306 11:32:30.-2147483648  4951 constraint_builder_2d.cc:275] Node (1, 46) with 213 points on submap (1, 1) differs by translation 0.00 rotation 0.004 with score 84.1%.
[INFO] [1741228351.146534943] [cartographer logger]: I20250306 11:32:31.-2147483648  4949 constraint_builder_2d.cc:275] Node (1, 273) with 206 points on submap (1, 1) differs by translation 0.00 rotation 0.000 with score 85.0%.
[INFO] [1741228351.571502406] [cartographer logger]: I20250306 11:32:31.-2147483648  4949 constraint_builder_2d.cc:275] Node (1, 276) with 200 points on submap (1, 1) differs by translation 0.00 rotation 0.007 with score 84.3%.
[INFO] [1741228351.986467443] [cartographer logger]: I20250306 11:32:31.-2147483648  4951 constraint_builder_2d.cc:275] Node (1, 280) with 209 points on submap (1, 1) differs by translation 0.00 rotation 0.008 with score 84.9%.
[INFO] [1741228352.374027776] [cartographer logger]: I20250306 11:32:32.-2147483648  4951 constraint_builder_2d.cc:275] Node (1, 283) with 200 points on submap (1, 1) differs by translation 0.00 rotation 0.005 with score 82.9%.
[INFO] [1741228352.765874461] [cartographer logger]: I20250306 11:32:32.-2147483648  4949 constraint_builder_2d.cc:275] Node (1, 286) with 209 points on submap (1, 1) differs by translation 0.00 rotation 0.005 with score 85.2%.
[INFO] [1741228353.172642146] [cartographer logger]: I20250306 11:32:33.-2147483648  4950 constraint_builder_2d.cc:275] Node (1, 290) with 206 points on submap (1, 1) differs by translation 0.00 rotation 0.000 with score 84.1%.
[INFO] [1741228353.663055868] [cartographer logger]: I20250306 11:32:33.-2147483648  4949 constraint_builder_2d.cc:275] Node (1, 293) with 201 points on submap (1, 1) differs by translation 0.00 rotation 0.004 with score 84.5%.
[INFO] [1741228353.773085127] [cartographer logger]: I20250306 11:32:33.-2147483648  4951 constraint_builder_2d.cc:275] Node (1, 296) with 203 points on submap (1, 1) differs by translation 0.00 rotation 0.006 with score 84.9%.
[INFO] [1741228354.178390941] [cartographer logger]: I20250306 11:32:34.-2147483648  4950 constraint_builder_2d.cc:275] Node (1, 300) with 203 points on submap (1, 1) differs by translation 0.00 rotation 0.002 with score 84.2%.
[INFO] [1741228354.552137145] [cartographer logger]: I20250306 11:32:34.-2147483648  4950 constraint_builder_2d.cc:275] Node (1, 303) with 203 points on submap (1, 1) differs by translation 0.00 rotation 0.009 with score 83.9%.
[INFO] [1741228354.977029608] [cartographer logger]: I20250306 11:32:34.-2147483648  4952 constraint_builder_2d.cc:275] Node (1, 306) with 204 points on submap (1, 1) differs by translation 0.00 rotation 0.003 with score 85.7%.
[INFO] [1741228355.356783626] [cartographer logger]: I20250306 11:32:35.-2147483648  4949 constraint_builder_2d.cc:275] Node (1, 310) with 211 points on submap (1, 1) differs by translation 0.00 rotation 0.001 with score 85.4%.
[INFO] [1741228355.783181977] [cartographer logger]: I20250306 11:32:35.-2147483648  4951 constraint_builder_2d.cc:275] Node (1, 313) with 204 points on submap (1, 1) differs by translation 0.00 rotation 0.005 with score 84.2%.
[INFO] [1741228355.961134440] [cartographer logger]: I20250306 11:32:35.-2147483648  4951 constraint_builder_2d.cc:275] Node (1, 316) with 208 points on submap (1, 1) differs by translation 0.00 rotation 0.007 with score 82.6%.
[INFO] [1741228356.466124940] [cartographer logger]: I20250306 11:32:36.-2147483648  4949 constraint_builder_2d.cc:275] Node (1, 320) with 204 points on submap (1, 1) differs by translation 0.01 rotation 0.011 with score 84.2%.
[INFO] [1741228356.789704718] [cartographer logger]: I20250306 11:32:36.-2147483648  4950 constraint_builder_2d.cc:275] Node (1, 323) with 205 points on submap (1, 1) differs by translation 0.00 rotation 0.004 with score 84.6%.
[INFO] [1741228357.162131866] [cartographer logger]: I20250306 11:32:37.-2147483648  4949 constraint_builder_2d.cc:275] Node (1, 326) with 205 points on submap (1, 1) differs by translation 0.00 rotation 0.006 with score 83.5%.
[INFO] [1741228357.607006773] [cartographer logger]: I20250306 11:32:37.-2147483648  4952 constraint_builder_2d.cc:275] Node (1, 330) with 202 points on submap (1, 1) differs by translation 0.00 rotation 0.004 with score 84.7%.
[INFO] [1741228357.952536235] [cartographer logger]: I20250306 11:32:37.-2147483648  4949 constraint_builder_2d.cc:275] Node (1, 333) with 203 points on submap (1, 1) differs by translation 0.00 rotation 0.006 with score 84.1%.
[INFO] [1741228358.185751069] [cartographer logger]: I20250306 11:32:38.-2147483648  4951 constraint_builder_2d.cc:275] Node (1, 336) with 209 points on submap (1, 1) differs by translation 0.00 rotation 0.006 with score 84.4%.
[INFO] [1741228358.607194661] [cartographer logger]: I20250306 11:32:38.-2147483648  4950 constraint_builder_2d.cc:275] Node (1, 340) with 204 points on submap (1, 1) differs by translation 0.00 rotation 0.003 with score 84.9%.
[INFO] [1741228359.022010142] [cartographer logger]: I20250306 11:32:39.-2147483648  4950 constraint_builder_2d.cc:275] Node (1, 343) with 209 points on submap (1, 1) differs by translation 0.00 rotation 0.005 with score 84.5%.
[INFO] [1741228359.419109827] [cartographer logger]: I20250306 11:32:39.-2147483648  4951 constraint_builder_2d.cc:275] Node (1, 346) with 208 points on submap (1, 1) differs by translation 0.00 rotation 0.003 with score 86.1%.
[INFO] [1741228359.747969197] [cartographer logger]: I20250306 11:32:39.-2147483648  4952 constraint_builder_2d.cc:275] Node (1, 350) with 202 points on submap (1, 1) differs by translation 0.00 rotation 0.005 with score 83.6%.
[INFO] [1741228359.989229679] [cartographer logger]: I20250306 11:32:39.-2147483648  4951 constraint_builder_2d.cc:275] Node (1, 353) with 203 points on submap (1, 1) differs by translation 0.00 rotation 0.002 with score 85.4%.
[INFO] [1741228360.425080975] [cartographer logger]: I20250306 11:32:40.-2147483648  4950 constraint_builder_2d.cc:275] Node (1, 356) with 202 points on submap (1, 1) differs by translation 0.00 rotation 0.002 with score 85.4%.
[INFO] [1741228360.647457030] [cartographer logger]: I20250306 11:32:40.-2147483648  4951 constraint_builder_2d.cc:275] Node (1, 0) with 204 points on submap (1, 2) differs by translation 0.01 rotation 0.014 with score 74.8%.
[INFO] [1741228360.674257715] [cartographer logger]: I20250306 11:32:40.-2147483648  4951 constraint_builder_2d.cc:275] Node (1, 60) with 209 points on submap (1, 2) differs by translation 0.01 rotation 0.010 with score 75.0%.
[INFO] [1741228360.696890975] [cartographer logger]: I20250306 11:32:40.-2147483648  4951 constraint_builder_2d.cc:275] Node (1, 63) with 200 points on submap (1, 2) differs by translation 0.01 rotation 0.004 with score 78.4%.
[INFO] [1741228360.704923123] [cartographer logger]: I20250306 11:32:40.-2147483648  4951 constraint_builder_2d.cc:275] Node (1, 66) with 202 points on submap (1, 2) differs by translation 0.01 rotation 0.003 with score 78.9%.
[INFO] [1741228360.724503678] [cartographer logger]: I20250306 11:32:40.-2147483648  4951 constraint_builder_2d.cc:275] Node (1, 70) with 201 points on submap (1, 2) differs by translation 0.01 rotation 0.002 with score 77.9%.
[INFO] [1741228360.733535067] [cartographer logger]: I20250306 11:32:40.-2147483648  4949 constraint_builder_2d.cc:275] Node (1, 6) with 204 points on submap (1, 2) differs by translation 0.00 rotation 0.003 with score 77.0%.
[INFO] [1741228360.755397956] [cartographer logger]: I20250306 11:32:40.-2147483648  4952 constraint_builder_2d.cc:275] Node (1, 10) with 211 points on submap (1, 2) differs by translation 0.01 rotation 0.003 with score 75.2%.
[INFO] [1741228360.756517326] [cartographer logger]: I20250306 11:32:40.-2147483648  4950 constraint_builder_2d.cc:275] Node (1, 56) with 204 points on submap (1, 2) differs by translation 0.01 rotation 0.006 with score 77.4%.
[INFO] [1741228360.762896160] [cartographer logger]: I20250306 11:32:40.-2147483648  4950 constraint_builder_2d.cc:275] Node (1, 83) with 205 points on submap (1, 2) differs by translation 0.01 rotation 0.008 with score 78.6%.
[INFO] [1741228360.769062345] [cartographer logger]: I20250306 11:32:40.-2147483648  4950 constraint_builder_2d.cc:275] Node (1, 86) with 201 points on submap (1, 2) differs by translation 0.01 rotation 0.001 with score 78.9%.
[INFO] [1741228360.775054734] [cartographer logger]: I20250306 11:32:40.-2147483648  4950 constraint_builder_2d.cc:275] Node (1, 90) with 206 points on submap (1, 2) differs by translation 0.01 rotation 0.004 with score 78.6%.
[INFO] [1741228360.777963012] [cartographer logger]: I20250306 11:32:40.-2147483648  4952 constraint_builder_2d.cc:275] Node (1, 80) with 200 points on submap (1, 2) differs by translation 0.01 rotation 0.010 with score 77.1%.
[INFO] [1741228360.780015863] [cartographer logger]: I20250306 11:32:40.-2147483648  4950 constraint_builder_2d.cc:275] Node (1, 93) with 200 points on submap (1, 2) differs by translation 0.01 rotation 0.002 with score 75.8%.
[INFO] [1741228360.781027826] [cartographer logger]: I20250306 11:32:40.-2147483648  4949 constraint_builder_2d.cc:275] Node (1, 76) with 206 points on submap (1, 2) differs by translation 0.01 rotation 0.005 with score 76.8%.
[INFO] [1741228360.786513197] [cartographer logger]: I20250306 11:32:40.-2147483648  4950 constraint_builder_2d.cc:275] Node (1, 100) with 203 points on submap (1, 2) differs by translation 0.01 rotation 0.002 with score 76.4%.
[INFO] [1741228360.792797067] [cartographer logger]: I20250306 11:32:40.-2147483648  4950 constraint_builder_2d.cc:275] Node (1, 106) with 206 points on submap (1, 2) differs by translation 0.01 rotation 0.004 with score 75.7%.
[INFO] [1741228360.797208400] [cartographer logger]: I20250306 11:32:40.-2147483648  4950 constraint_builder_2d.cc:275] Node (1, 13) with 203 points on submap (1, 2) differs by translation 0.00 rotation 0.003 with score 78.3%.
[INFO] [1741228360.799987308] [cartographer logger]: I20250306 11:32:40.-2147483648  4952 constraint_builder_2d.cc:275] Node (1, 96) with 205 points on submap (1, 2) differs by translation 0.01 rotation 0.003 with score 75.9%.
[INFO] [1741228360.802850641] [cartographer logger]: I20250306 11:32:40.-2147483648  4950 constraint_builder_2d.cc:275] Node (1, 16) with 201 points on submap (1, 2) differs by translation 0.01 rotation 0.002 with score 75.2%.
[INFO] [1741228360.806287771] [cartographer logger]: I20250306 11:32:40.-2147483648  4949 constraint_builder_2d.cc:275] Node (1, 103) with 207 points on submap (1, 2) differs by translation 0.01 rotation 0.006 with score 75.0%.
[INFO] [1741228360.807847400] [cartographer logger]: I20250306 11:32:40.-2147483648  4914 pose_graph_2d.cc:148] Inserted submap (1, 4).
[INFO] [1741228360.808047326] [cartographer logger]: I20250306 11:32:40.-2147483648  4951 constraint_builder_2d.cc:275] Node (1, 73) with 200 points on submap (1, 2) differs by translation 0.00 rotation 0.002 with score 78.6%.
[INFO] [1741228360.808087234] [cartographer logger]: I20250306 11:32:40.-2147483648  4950 constraint_builder_2d.cc:275] Node (1, 23) with 211 points on submap (1, 2) differs by translation 0.00 rotation 0.003 with score 76.3%.
