1741077356.2931070 [INFO] [launch]: All log files can be found below /home/pinky/.ros/log/2025-03-04-17-35-56-283420-raspi-5439
1741077356.2935359 [INFO] [launch]: Default logging verbosity is set to INFO
1741077359.3440895 [INFO] [component_container_isolated-1]: process started with pid [5474]
1741077359.3444426 [INFO] [initialpose.py-2]: process started with pid [5475]
1741077359.3470325 [INFO] [cartographer_node-3]: process started with pid [5476]
1741077359.6459079 [cartographer_node-3] [INFO] [1741077359.644904421] [cartographer logger]: I20250304 17:35:59.-2147483648  5476 configuration_file_resolver.cc:41] Found '/home/pinky/pinky_violet/install/pinky_cartographer/share/pinky_cartographer/params/initial_pose.lua' for 'initial_pose.lua'.
1741077359.6479056 [cartographer_node-3] [INFO] [1741077359.645564770] [cartographer logger]: I20250304 17:35:59.-2147483648  5476 configuration_file_resolver.cc:41] Found '/opt/ros/jazzy/share/cartographer/configuration_files/map_builder.lua' for 'map_builder.lua'.
1741077359.6488194 [cartographer_node-3] [INFO] [1741077359.645727695] [cartographer logger]: I20250304 17:35:59.-2147483648  5476 configuration_file_resolver.cc:41] Found '/opt/ros/jazzy/share/cartographer/configuration_files/map_builder.lua' for 'map_builder.lua'.
1741077359.6495268 [cartographer_node-3] [INFO] [1741077359.645857305] [cartographer logger]: I20250304 17:35:59.-2147483648  5476 configuration_file_resolver.cc:41] Found '/opt/ros/jazzy/share/cartographer/configuration_files/pose_graph.lua' for 'pose_graph.lua'.
1741077359.6509984 [cartographer_node-3] [INFO] [1741077359.645907323] [cartographer logger]: I20250304 17:35:59.-2147483648  5476 configuration_file_resolver.cc:41] Found '/opt/ros/jazzy/share/cartographer/configuration_files/pose_graph.lua' for 'pose_graph.lua'.
1741077359.6512406 [cartographer_node-3] [INFO] [1741077359.646210340] [cartographer logger]: I20250304 17:35:59.-2147483648  5476 configuration_file_resolver.cc:41] Found '/opt/ros/jazzy/share/cartographer/configuration_files/trajectory_builder.lua' for 'trajectory_builder.lua'.
1741077359.6517136 [cartographer_node-3] [INFO] [1741077359.646267247] [cartographer logger]: I20250304 17:35:59.-2147483648  5476 configuration_file_resolver.cc:41] Found '/opt/ros/jazzy/share/cartographer/configuration_files/trajectory_builder.lua' for 'trajectory_builder.lua'.
1741077359.6535602 [cartographer_node-3] [INFO] [1741077359.646347191] [cartographer logger]: I20250304 17:35:59.-2147483648  5476 configuration_file_resolver.cc:41] Found '/opt/ros/jazzy/share/cartographer/configuration_files/trajectory_builder_2d.lua' for 'trajectory_builder_2d.lua'.
1741077359.6582806 [cartographer_node-3] [INFO] [1741077359.646395524] [cartographer logger]: I20250304 17:35:59.-2147483648  5476 configuration_file_resolver.cc:41] Found '/opt/ros/jazzy/share/cartographer/configuration_files/trajectory_builder_2d.lua' for 'trajectory_builder_2d.lua'.
1741077359.6611350 [cartographer_node-3] [INFO] [1741077359.646591764] [cartographer logger]: I20250304 17:35:59.-2147483648  5476 configuration_file_resolver.cc:41] Found '/opt/ros/jazzy/share/cartographer/configuration_files/trajectory_builder_3d.lua' for 'trajectory_builder_3d.lua'.
1741077359.6678102 [cartographer_node-3] [INFO] [1741077359.646752560] [cartographer logger]: I20250304 17:35:59.-2147483648  5476 configuration_file_resolver.cc:41] Found '/opt/ros/jazzy/share/cartographer/configuration_files/trajectory_builder_3d.lua' for 'trajectory_builder_3d.lua'.
1741077360.5308340 [cartographer_node-3] [INFO] [1741077360.528380184] [cartographer logger]: I20250304 17:36:00.-2147483648  5476 map_builder_bridge.cpp:136] Added trajectory with ID '0'.
1741077360.5928807 [INFO] [launch_ros.actions.load_composable_nodes]: Loaded node '/map_server' in container 'nav2_container'
1741077360.8848515 [INFO] [launch_ros.actions.load_composable_nodes]: Loaded node '/controller_server' in container 'nav2_container'
1741077361.0078921 [INFO] [launch_ros.actions.load_composable_nodes]: Loaded node '/lifecycle_manager_localization' in container 'nav2_container'
1741077361.1521113 [cartographer_node-3] [INFO] [1741077361.151042984] [cartographer logger]: I20250304 17:36:01.-2147483648  5476 ordered_multi_queue.cc:172] All sensor data for trajectory 0 is available starting at '638766741611412651'.
1741077361.1977201 [cartographer_node-3] [INFO] [1741077361.192214080] [cartographer logger]: I20250304 17:36:01.-2147483648  5476 local_trajectory_builder_2d.cc:124] Extrapolator not yet initialized.
1741077361.2637498 [INFO] [launch_ros.actions.load_composable_nodes]: Loaded node '/smoother_server' in container 'nav2_container'
1741077361.3371649 [cartographer_node-3] [INFO] [1741077361.329860515] [cartographer logger]: I20250304 17:36:01.-2147483648  5476 local_trajectory_builder_2d.cc:135] Extrapolator is still initializing.
1741077361.3477862 [cartographer_node-3] [INFO] [1741077361.343142111] [cartographer logger]: I20250304 17:36:01.-2147483648  5476 pose_graph_2d.cc:148] Inserted submap (0, 0).
1741077361.6300025 [INFO] [launch_ros.actions.load_composable_nodes]: Loaded node '/planner_server' in container 'nav2_container'
1741077361.8462288 [INFO] [launch_ros.actions.load_composable_nodes]: Loaded node '/behavior_server' in container 'nav2_container'
1741077362.1243536 [INFO] [launch_ros.actions.load_composable_nodes]: Loaded node '/bt_navigator' in container 'nav2_container'
1741077362.3052845 [INFO] [launch_ros.actions.load_composable_nodes]: Loaded node '/waypoint_follower' in container 'nav2_container'
1741077362.4662664 [INFO] [launch_ros.actions.load_composable_nodes]: Loaded node '/velocity_smoother' in container 'nav2_container'
1741077362.6076493 [INFO] [launch_ros.actions.load_composable_nodes]: Loaded node '/lifecycle_manager_navigation' in container 'nav2_container'
1741077375.5299835 [cartographer_node-3] [INFO] [1741077375.529384167] [cartographer logger]: I20250304 17:36:15.-2147483648  5476 collated_trajectory_builder.cc:81] imu rate: 5.01 Hz 2.00e-01 s +/- 4.20e-03 s (pulsed at 99.94% real time)
1741077375.5319824 [cartographer_node-3] [INFO] [1741077375.529583054] [cartographer logger]: I20250304 17:36:15.-2147483648  5476 collated_trajectory_builder.cc:81] scan rate: 10.01 Hz 9.99e-02 s +/- 2.74e-03 s (pulsed at 100.33% real time)
1741077384.5201201 [cartographer_node-3] [INFO] [1741077384.518074244] [cartographer logger]: I20250304 17:36:24.-2147483648  5476 node.cpp:569] Shutdown the subscriber of [scan]
1741077384.5242145 [cartographer_node-3] [INFO] [1741077384.523257106] [cartographer logger]: I20250304 17:36:24.-2147483648  5476 node.cpp:569] Shutdown the subscriber of [imu]
1741077384.5249321 [cartographer_node-3] [INFO] [1741077384.523305420] [cartographer logger]: I20250304 17:36:24.-2147483648  5476 map_builder_bridge.cpp:152] Finishing trajectory with ID '0'...
1741077384.5319684 [cartographer_node-3] [INFO] [1741077384.530212514] [cartographer logger]: I20250304 17:36:24.-2147483648  5506 pose_graph_2d.cc:538] Remaining work items in queue: 0
1741077384.5335329 [cartographer_node-3] [INFO] [1741077384.530338254] [cartographer logger]: I20250304 17:36:24.-2147483648  5506 constraint_builder_2d.cc:290] 0 computations resulted in 0 additional constraints.
1741077384.5348971 [cartographer_node-3] [INFO] [1741077384.530377828] [cartographer logger]: I20250304 17:36:24.-2147483648  5506 constraint_builder_2d.cc:292] Score histogram:
1741077384.5353019 [cartographer_node-3] Count: 0
1741077384.5430508 [cartographer_node-3] [WARN] [1741077384.542234265] [cartographer logger]: W20250304 17:36:24.-2147483648  5506 preprocessor.cc:67] Specified options.num_threads: 7 exceeds maximum available from the threading model Ceres was compiled with: 4.  Bounding to maximum number available.
1741077384.5597472 [cartographer_node-3] [INFO] [1741077384.557286519] [cartographer logger]: I20250304 17:36:24.-2147483648  5476 configuration_file_resolver.cc:41] Found '/home/pinky/pinky_violet/install/pinky_cartographer/share/pinky_cartographer/params/nav2_cartographer_params.lua' for 'nav2_cartographer_params.lua'.
1741077384.5613611 [cartographer_node-3] [INFO] [1741077384.560034560] [cartographer logger]: I20250304 17:36:24.-2147483648  5476 configuration_file_resolver.cc:41] Found '/opt/ros/jazzy/share/cartographer/configuration_files/map_builder.lua' for 'map_builder.lua'.
1741077384.5630305 [cartographer_node-3] [INFO] [1741077384.560126004] [cartographer logger]: I20250304 17:36:24.-2147483648  5476 configuration_file_resolver.cc:41] Found '/opt/ros/jazzy/share/cartographer/configuration_files/map_builder.lua' for 'map_builder.lua'.
1741077384.5632060 [cartographer_node-3] [INFO] [1741077384.560251578] [cartographer logger]: I20250304 17:36:24.-2147483648  5476 configuration_file_resolver.cc:41] Found '/opt/ros/jazzy/share/cartographer/configuration_files/pose_graph.lua' for 'pose_graph.lua'.
1741077384.5633731 [cartographer_node-3] [INFO] [1741077384.560372003] [cartographer logger]: I20250304 17:36:24.-2147483648  5476 configuration_file_resolver.cc:41] Found '/opt/ros/jazzy/share/cartographer/configuration_files/pose_graph.lua' for 'pose_graph.lua'.
1741077384.5639241 [cartographer_node-3] [INFO] [1741077384.563056711] [cartographer logger]: I20250304 17:36:24.-2147483648  5476 configuration_file_resolver.cc:41] Found '/opt/ros/jazzy/share/cartographer/configuration_files/trajectory_builder.lua' for 'trajectory_builder.lua'.
1741077384.5643320 [cartographer_node-3] [INFO] [1741077384.563403821] [cartographer logger]: I20250304 17:36:24.-2147483648  5476 configuration_file_resolver.cc:41] Found '/opt/ros/jazzy/share/cartographer/configuration_files/trajectory_builder.lua' for 'trajectory_builder.lua'.
1741077384.5644786 [cartographer_node-3] [INFO] [1741077384.563855096] [cartographer logger]: I20250304 17:36:24.-2147483648  5476 configuration_file_resolver.cc:41] Found '/opt/ros/jazzy/share/cartographer/configuration_files/trajectory_builder_2d.lua' for 'trajectory_builder_2d.lua'.
1741077384.5645716 [cartographer_node-3] [INFO] [1741077384.563909522] [cartographer logger]: I20250304 17:36:24.-2147483648  5476 configuration_file_resolver.cc:41] Found '/opt/ros/jazzy/share/cartographer/configuration_files/trajectory_builder_2d.lua' for 'trajectory_builder_2d.lua'.
1741077384.5646734 [cartographer_node-3] [INFO] [1741077384.564113428] [cartographer logger]: I20250304 17:36:24.-2147483648  5476 configuration_file_resolver.cc:41] Found '/opt/ros/jazzy/share/cartographer/configuration_files/trajectory_builder_3d.lua' for 'trajectory_builder_3d.lua'.
1741077384.5652275 [cartographer_node-3] [INFO] [1741077384.564153780] [cartographer logger]: I20250304 17:36:24.-2147483648  5476 configuration_file_resolver.cc:41] Found '/opt/ros/jazzy/share/cartographer/configuration_files/trajectory_builder_3d.lua' for 'trajectory_builder_3d.lua'.
1741077384.5677712 [cartographer_node-3] [INFO] [1741077384.567118875] [cartographer logger]: I20250304 17:36:24.-2147483648  5476 map_builder_bridge.cpp:136] Added trajectory with ID '1'.
1741077384.6717722 [cartographer_node-3] [INFO] [1741077384.670449758] [cartographer logger]: I20250304 17:36:24.-2147483648  5476 ordered_multi_queue.cc:172] All sensor data for trajectory 1 is available starting at '638766741846679974'.
1741077384.8239036 [cartographer_node-3] [INFO] [1741077384.823411435] [cartographer logger]: I20250304 17:36:24.-2147483648  5476 local_trajectory_builder_2d.cc:135] Extrapolator is still initializing.
1741077384.8249624 [cartographer_node-3] [INFO] [1741077384.824773798] [cartographer logger]: I20250304 17:36:24.-2147483648  5476 pose_graph_2d.cc:148] Inserted submap (1, 0).
1741077395.2432706 [cartographer_node-3] [INFO] [1741077395.240976324] [cartographer logger]: I20250304 17:36:35.-2147483648  5476 pose_graph_2d.cc:148] Inserted submap (1, 1).
1741077399.6292331 [cartographer_node-3] [INFO] [1741077399.627857961] [cartographer logger]: I20250304 17:36:39.-2147483648  5476 collated_trajectory_builder.cc:81] imu rate: 5.00 Hz 2.00e-01 s +/- 2.65e-03 s (pulsed at 101.08% real time)
1741077399.6295564 [cartographer_node-3] [INFO] [1741077399.627969664] [cartographer logger]: I20250304 17:36:39.-2147483648  5476 collated_trajectory_builder.cc:81] scan rate: 10.01 Hz 9.99e-02 s +/- 1.18e-03 s (pulsed at 99.91% real time)
1741077405.2555213 [cartographer_node-3] [INFO] [1741077405.251222992] [cartographer logger]: I20250304 17:36:45.-2147483648  5476 pose_graph_2d.cc:148] Inserted submap (1, 2).
1741077405.2669525 [cartographer_node-3] [INFO] [1741077405.263478225] [cartographer logger]: I20250304 17:36:45.-2147483648  5507 constraint_builder_2d.cc:275] Node (1, 180) with 200 points on submap (1, 0) differs by translation 0.00 rotation 0.003 with score 78.1%.
1741077405.4632995 [cartographer_node-3] [INFO] [1741077405.461980987] [cartographer logger]: I20250304 17:36:45.-2147483648  5507 constraint_builder_2d.cc:275] Node (1, 183) with 203 points on submap (1, 0) differs by translation 0.00 rotation 0.004 with score 81.5%.
1741077406.0481701 [cartographer_node-3] [INFO] [1741077406.047844675] [cartographer logger]: I20250304 17:36:46.-2147483648  5507 constraint_builder_2d.cc:275] Node (1, 186) with 201 points on submap (1, 0) differs by translation 0.00 rotation 0.004 with score 76.9%.
1741077406.6460450 [cartographer_node-3] [INFO] [1741077406.643399499] [cartographer logger]: I20250304 17:36:46.-2147483648  5507 constraint_builder_2d.cc:275] Node (1, 190) with 203 points on submap (1, 0) differs by translation 0.00 rotation 0.001 with score 73.8%.
1741077407.0374489 [cartographer_node-3] [INFO] [1741077407.036886376] [cartographer logger]: I20250304 17:36:47.-2147483648  5507 constraint_builder_2d.cc:275] Node (1, 193) with 211 points on submap (1, 0) differs by translation 0.00 rotation 0.002 with score 68.4%.
1741077407.2435331 [cartographer_node-3] [INFO] [1741077407.243088932] [cartographer logger]: I20250304 17:36:47.-2147483648  5509 constraint_builder_2d.cc:275] Node (1, 196) with 204 points on submap (1, 0) differs by translation 0.00 rotation 0.005 with score 71.9%.
1741077407.6404219 [cartographer_node-3] [INFO] [1741077407.639454072] [cartographer logger]: I20250304 17:36:47.-2147483648  5508 constraint_builder_2d.cc:275] Node (1, 200) with 210 points on submap (1, 0) differs by translation 0.00 rotation 0.006 with score 73.9%.
1741077408.0583851 [cartographer_node-3] [INFO] [1741077408.057888486] [cartographer logger]: I20250304 17:36:48.-2147483648  5509 constraint_builder_2d.cc:275] Node (1, 203) with 210 points on submap (1, 0) differs by translation 0.00 rotation 0.001 with score 76.9%.
1741077408.4485567 [cartographer_node-3] [INFO] [1741077408.446589519] [cartographer logger]: I20250304 17:36:48.-2147483648  5508 constraint_builder_2d.cc:275] Node (1, 206) with 202 points on submap (1, 0) differs by translation 0.00 rotation 0.008 with score 76.0%.
1741077408.8775518 [cartographer_node-3] [INFO] [1741077408.876423616] [cartographer logger]: I20250304 17:36:48.-2147483648  5506 constraint_builder_2d.cc:275] Node (1, 210) with 209 points on submap (1, 0) differs by translation 0.00 rotation 0.001 with score 76.0%.
1741077409.0738113 [cartographer_node-3] [INFO] [1741077409.070724049] [cartographer logger]: I20250304 17:36:49.-2147483648  5507 constraint_builder_2d.cc:275] Node (1, 213) with 200 points on submap (1, 0) differs by translation 0.00 rotation 0.002 with score 74.9%.
1741077409.4783018 [cartographer_node-3] [INFO] [1741077409.477946320] [cartographer logger]: I20250304 17:36:49.-2147483648  5508 constraint_builder_2d.cc:275] Node (1, 216) with 201 points on submap (1, 0) differs by translation 0.00 rotation 0.007 with score 75.3%.
1741077409.8696761 [cartographer_node-3] [INFO] [1741077409.868732102] [cartographer logger]: I20250304 17:36:49.-2147483648  5507 constraint_builder_2d.cc:275] Node (1, 220) with 212 points on submap (1, 0) differs by translation 0.00 rotation 0.003 with score 76.2%.
1741077410.0829871 [cartographer_node-3] [INFO] [1741077410.081470273] [cartographer logger]: I20250304 17:36:50.-2147483648  5506 constraint_builder_2d.cc:275] Node (1, 223) with 203 points on submap (1, 0) differs by translation 0.00 rotation 0.003 with score 79.5%.
1741077410.4551327 [cartographer_node-3] [INFO] [1741077410.454384019] [cartographer logger]: I20250304 17:36:50.-2147483648  5506 constraint_builder_2d.cc:275] Node (1, 226) with 200 points on submap (1, 0) differs by translation 0.00 rotation 0.001 with score 79.4%.
1741077410.8589661 [cartographer_node-3] [INFO] [1741077410.858528122] [cartographer logger]: I20250304 17:36:50.-2147483648  5507 constraint_builder_2d.cc:275] Node (1, 230) with 205 points on submap (1, 0) differs by translation 0.00 rotation 0.004 with score 78.5%.
1741077411.0719616 [cartographer_node-3] [INFO] [1741077411.068346901] [cartographer logger]: I20250304 17:36:51.-2147483648  5509 constraint_builder_2d.cc:275] Node (1, 233) with 206 points on submap (1, 0) differs by translation 0.00 rotation 0.001 with score 77.4%.
1741077411.4644141 [cartographer_node-3] [INFO] [1741077411.464023363] [cartographer logger]: I20250304 17:36:51.-2147483648  5507 constraint_builder_2d.cc:275] Node (1, 236) with 204 points on submap (1, 0) differs by translation 0.00 rotation 0.002 with score 74.4%.
1741077411.8655832 [cartographer_node-3] [INFO] [1741077411.864825595] [cartographer logger]: I20250304 17:36:51.-2147483648  5506 constraint_builder_2d.cc:275] Node (1, 240) with 206 points on submap (1, 0) differs by translation 0.00 rotation 0.006 with score 78.1%.
1741077412.0906885 [cartographer_node-3] [INFO] [1741077412.090181757] [cartographer logger]: I20250304 17:36:52.-2147483648  5506 constraint_builder_2d.cc:275] Node (1, 243) with 208 points on submap (1, 0) differs by translation 0.00 rotation 0.003 with score 77.9%.
1741077412.4838965 [cartographer_node-3] [INFO] [1741077412.483462788] [cartographer logger]: I20250304 17:36:52.-2147483648  5509 constraint_builder_2d.cc:275] Node (1, 246) with 204 points on submap (1, 0) differs by translation 0.00 rotation 0.001 with score 78.2%.
1741077412.8633997 [cartographer_node-3] [INFO] [1741077412.857142902] [cartographer logger]: I20250304 17:36:52.-2147483648  5507 constraint_builder_2d.cc:275] Node (1, 250) with 202 points on submap (1, 0) differs by translation 0.00 rotation 0.001 with score 78.3%.
1741077413.2581854 [cartographer_node-3] [INFO] [1741077413.257719451] [cartographer logger]: I20250304 17:36:53.-2147483648  5508 constraint_builder_2d.cc:275] Node (1, 253) with 210 points on submap (1, 0) differs by translation 0.00 rotation 0.001 with score 76.8%.
1741077413.4575922 [cartographer_node-3] [INFO] [1741077413.457135823] [cartographer logger]: I20250304 17:36:53.-2147483648  5508 constraint_builder_2d.cc:275] Node (1, 256) with 203 points on submap (1, 0) differs by translation 0.00 rotation 0.002 with score 78.4%.
1741077413.8513095 [cartographer_node-3] [INFO] [1741077413.850932537] [cartographer logger]: I20250304 17:36:53.-2147483648  5506 constraint_builder_2d.cc:275] Node (1, 260) with 204 points on submap (1, 0) differs by translation 0.00 rotation 0.001 with score 78.8%.
1741077414.2406113 [cartographer_node-3] [INFO] [1741077414.240198516] [cartographer logger]: I20250304 17:36:54.-2147483648  5509 constraint_builder_2d.cc:275] Node (1, 263) with 201 points on submap (1, 0) differs by translation 0.00 rotation 0.007 with score 76.3%.
1741077414.6329148 [cartographer_node-3] [INFO] [1741077414.628590981] [cartographer logger]: I20250304 17:36:54.-2147483648  5476 collated_trajectory_builder.cc:81] imu rate: 5.00 Hz 2.00e-01 s +/- 3.16e-03 s (pulsed at 100.15% real time)
1741077414.6343215 [cartographer_node-3] [INFO] [1741077414.629010238] [cartographer logger]: I20250304 17:36:54.-2147483648  5476 collated_trajectory_builder.cc:81] scan rate: 10.01 Hz 9.99e-02 s +/- 1.43e-03 s (pulsed at 99.23% real time)
1741077414.6439004 [cartographer_node-3] [INFO] [1741077414.642899685] [cartographer logger]: I20250304 17:36:54.-2147483648  5509 constraint_builder_2d.cc:275] Node (1, 266) with 210 points on submap (1, 0) differs by translation 0.00 rotation 0.005 with score 75.3%.
1741077415.0398703 [cartographer_node-3] [INFO] [1741077415.039233628] [cartographer logger]: I20250304 17:36:55.-2147483648  5476 pose_graph_2d.cc:148] Inserted submap (1, 3).
1741077415.0447862 [cartographer_node-3] [INFO] [1741077415.044271231] [cartographer logger]: I20250304 17:36:55.-2147483648  5508 constraint_builder_2d.cc:275] Node (1, 270) with 203 points on submap (1, 0) differs by translation 0.00 rotation 0.009 with score 77.0%.
1741077415.0552459 [cartographer_node-3] [INFO] [1741077415.053384462] [cartographer logger]: I20250304 17:36:55.-2147483648  5508 constraint_builder_2d.cc:275] Node (1, 3) with 210 points on submap (1, 1) differs by translation 0.01 rotation 0.009 with score 71.4%.
1741077415.0645201 [cartographer_node-3] [INFO] [1741077415.060847349] [cartographer logger]: I20250304 17:36:55.-2147483648  5506 constraint_builder_2d.cc:275] Node (1, 0) with 206 points on submap (1, 1) differs by translation 0.01 rotation 0.003 with score 74.2%.
1741077415.0783973 [cartographer_node-3] [INFO] [1741077415.066039785] [cartographer logger]: I20250304 17:36:55.-2147483648  5508 constraint_builder_2d.cc:275] Node (1, 270) with 203 points on submap (1, 1) differs by translation 0.00 rotation 0.004 with score 88.6%.
1741077415.0789282 [cartographer_node-3] [INFO] [1741077415.069384471] [cartographer logger]: I20250304 17:36:55.-2147483648  5509 constraint_builder_2d.cc:275] Node (1, 10) with 212 points on submap (1, 1) differs by translation 0.00 rotation 0.003 with score 72.1%.
1741077415.0792239 [cartographer_node-3] [INFO] [1741077415.069863413] [cartographer logger]: I20250304 17:36:55.-2147483648  5507 constraint_builder_2d.cc:275] Node (1, 6) with 204 points on submap (1, 1) differs by translation 0.00 rotation 0.001 with score 72.8%.
1741077415.0793295 [cartographer_node-3] [INFO] [1741077415.076536360] [cartographer logger]: I20250304 17:36:55.-2147483648  5508 constraint_builder_2d.cc:275] Node (1, 16) with 203 points on submap (1, 1) differs by translation 0.00 rotation 0.003 with score 72.5%.
1741077415.0831599 [cartographer_node-3] [INFO] [1741077415.081694389] [cartographer logger]: I20250304 17:36:55.-2147483648  5508 constraint_builder_2d.cc:275] Node (1, 26) with 202 points on submap (1, 1) differs by translation 0.00 rotation 0.009 with score 72.9%.
